timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596980806840,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980806590,9,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,251,0
1596980806849,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980806849,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980806856,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980806863,4,send_comment,200,,sendComment 1-1,text,true,,274,473,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980806856,11,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,888,1,2,null,11,0,0
1596980806867,3,Guest comments,200,,sendComment 1-1,text,true,,3406,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980806867,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3406,133,1,2,null,3,0,0
1596980807122,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980806871,9,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,251,0
1596980807131,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980807131,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980807138,5,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1596980807144,4,send_comment,200,,sendComment 1-1,text,true,,274,501,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980807138,9,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,916,1,2,null,9,1,0
1596980807148,4,Guest comments,200,,sendComment 1-1,text,true,,3448,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980807148,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3448,133,1,2,null,4,0,0
1596980807404,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980807153,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,251,0
1596980807412,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980807412,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980807419,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980807426,4,send_comment,200,,sendComment 1-1,text,true,,293,525,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980807419,11,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4405,940,1,2,null,11,0,0
1596980807431,4,Guest comments,200,,sendComment 1-1,text,true,,3492,133,1,2,http://localhost:8080/service/guestbook,4,0,1
1596980807430,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3492,133,1,2,null,4,1,1
1596980807687,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980807436,9,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,251,0
1596980807696,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980807696,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,1,0
1596980807704,4,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,4,0,0
1596980807709,3,send_comment,200,,sendComment 1-1,text,true,,274,556,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980807704,7,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,971,1,2,null,7,2,0
1596980807713,4,Guest comments,200,,sendComment 1-1,text,true,,3546,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980807713,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3546,133,1,2,null,4,0,0
1596980807969,6,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,6,0,0
1596980807718,6,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,6,251,0
1596980807976,6,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,6,0,0
1596980807975,6,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,6,1,0
1596980807982,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980807989,3,send_comment,200,,sendComment 1-1,text,true,,274,541,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980807982,10,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,956,1,2,null,10,0,0
1596980807992,4,Guest comments,200,,sendComment 1-1,text,true,,3593,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980807992,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3593,133,1,2,null,4,0,0
1596980808249,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980807997,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,252,0
1596980808257,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,6,0,0
1596980808257,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,6,0,0
1596980808264,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980808271,3,send_comment,200,,sendComment 1-1,text,true,,274,573,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980808264,10,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,988,1,2,null,10,1,0
1596980808275,3,Guest comments,200,,sendComment 1-1,text,true,,3654,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980808275,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3654,133,1,2,null,3,1,0
1596980808280,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980808279,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,1,0
1596980808288,5,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,5,0,0
1596980808288,5,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,5,1,0
1596980808294,12,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,12,0,0
1596980808306,41,send_comment,200,,sendComment 1-1,text,true,,274,578,1,2,http://localhost:8080/service/guestbook,41,0,0
1596980808294,53,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,993,1,2,null,53,0,0
1596980808347,4,Guest comments,200,,sendComment 1-1,text,true,,3714,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980808347,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3714,133,1,2,null,4,0,0
1596980808604,7,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980808352,7,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,253,0
1596980808612,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980808612,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980808619,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980808626,4,send_comment,200,,sendComment 1-1,text,true,,274,524,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980808619,11,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,939,1,2,null,11,0,0
1596980808630,3,Guest comments,200,,sendComment 1-1,text,true,,3759,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980808630,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3759,133,1,2,null,3,1,0
1596980808886,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980808634,9,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,252,0
1596980808895,8,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,8,0,0
1596980808895,8,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,8,1,0
1596980808904,5,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1596980808910,3,send_comment,200,,sendComment 1-1,text,true,,274,578,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980808904,8,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,993,1,2,null,8,1,0
1596980808914,3,Guest comments,200,,sendComment 1-1,text,true,,3819,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980808914,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3819,133,1,2,null,3,0,0
1596980809169,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980808918,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,251,0
1596980809177,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980809177,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980809185,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980809192,4,send_comment,200,,sendComment 1-1,text,true,,274,491,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980809185,11,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,906,1,2,null,11,0,0
1596980809196,4,Guest comments,200,,sendComment 1-1,text,true,,3851,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980809196,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3851,133,1,2,null,4,0,0
1596980809452,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980809201,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,252,0
1596980809461,8,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,8,0,0
1596980809461,8,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,8,1,0
1596980809470,5,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1596980809475,4,send_comment,200,,sendComment 1-1,text,true,,274,491,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980809470,9,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,906,1,2,null,9,0,0
1596980809479,4,Guest comments,200,,sendComment 1-1,text,true,,3883,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980809479,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3883,133,1,2,null,4,0,0
1596980809736,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980809484,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,252,0
1596980809744,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980809744,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980809752,6,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1596980809758,3,send_comment,200,,sendComment 1-1,text,true,,274,507,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980809751,9,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,922,1,2,null,8,1,0
1596980809761,3,Guest comments,200,,sendComment 1-1,text,true,,3927,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980809761,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,3927,133,1,2,null,3,0,0
1596980809765,7,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980809765,7,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,1,0
1596980809773,6,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,6,0,0
1596980809773,6,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,6,0,0
1596980809779,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980809787,2,send_comment,200,,sendComment 1-1,text,true,,274,645,1,2,http://localhost:8080/service/guestbook,2,0,0
1596980809779,9,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,1060,1,2,null,9,2,0
1596980809790,2,Guest comments,200,,sendComment 1-1,text,true,,4010,133,1,2,http://localhost:8080/service/guestbook,2,0,0
1596980809790,2,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4010,133,1,2,null,2,0,0
1596980810045,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980809793,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,252,0
1596980810054,6,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,6,0,0
1596980810053,6,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,6,1,0
1596980810060,6,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,6,0,0
1596980810066,4,send_comment,200,,sendComment 1-1,text,true,,274,500,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980810060,10,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,915,1,2,null,10,0,0
1596980810071,3,Guest comments,200,,sendComment 1-1,text,true,,4051,133,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980810071,3,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4051,133,1,2,null,3,0,0
1596980810326,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
1596980810075,9,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,8,251,0
1596980810335,6,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,6,0,0
1596980810335,6,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,6,0,0
1596980810341,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980810348,14,send_comment,500,,sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1127,699,1,2,http://localhost:8080/service/guestbook,14,0,0
1596980810341,21,Оптравка комментария,,"Number of samples in transaction : 2, number of failing samples : 1",sendComment 1-1,,false,,5239,1114,1,2,null,21,1,0
1596980810363,4,Guest comments,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Молодцы!'<br>/,4051,133,1,2,http://localhost:8080/service/guestbook,4,0,1
1596980810363,4,Проверка комментария,,"Number of samples in transaction : 1, number of failing samples : 1",sendComment 1-1,,false,,4051,133,1,2,null,4,1,1
1596980810620,7,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980810368,7,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,253,0
1596980810628,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980810628,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,1,0
1596980810636,6,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,6,0,0
1596980810642,4,send_comment,200,,sendComment 1-1,text,true,,274,478,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980810636,10,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,893,1,2,null,10,0,0
1596980810646,4,Guest comments,200,,sendComment 1-1,text,true,,4084,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980810646,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4084,133,1,2,null,4,0,0
1596980810902,8,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980810651,8,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,251,0
1596980810910,7,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,7,0,0
1596980810910,7,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,7,0,0
1596980810917,7,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,7,0,0
1596980810924,3,send_comment,200,,sendComment 1-1,text,true,,274,627,1,2,http://localhost:8080/service/guestbook,3,0,0
1596980810917,10,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,1042,1,2,null,10,0,0
1596980810927,8,Guest comments,200,,sendComment 1-1,text,true,,4161,133,1,2,http://localhost:8080/service/guestbook,8,0,0
1596980810927,8,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4161,133,1,2,null,8,1,0
1596980811188,7,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,7,0,0
1596980810936,7,Главная,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22653,356,1,2,null,7,253,0
1596980811196,8,clients,200,,sendComment 1-1,text,true,,6135,401,1,2,http://localhost:8080/clients.html,8,0,0
1596980811196,8,Клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,401,1,2,null,8,0,0
1596980811204,5,guest,200,,sendComment 1-1,text,true,,4112,415,1,2,http://localhost:8080/guestbook.html,5,0,0
1596980811210,37,send_comment,200,,sendComment 1-1,text,true,,274,677,1,2,http://localhost:8080/service/guestbook,37,0,0
1596980811204,42,Оптравка комментария,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,4386,1092,1,2,null,42,1,0
1596980811247,4,Guest comments,200,,sendComment 1-1,text,true,,4256,133,1,2,http://localhost:8080/service/guestbook,4,0,0
1596980811247,4,Проверка комментария,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,4256,133,1,2,null,4,0,0
1596980811251,9,open_site,200,,sendComment 1-1,text,true,,22653,356,1,2,http://localhost:8080/,8,0,0
